,Place_Id,Place_Name,image
347,348,Pura Giri Natha,https://visitjawatengah.jatengprov.go.id/assets/images/2c6f1e91-6899-43de-9f9c-78fa9d21c42f.jpg
348,349,Wisata Mangrove Tapak,https://kectugu.semarangkota.go.id/medias/article/big/90/2017-11-20.jpg
349,350,Pantai Cipta,https://www.tiktok.com/api/img/?itemId=7278199751336578310&location=0&aid=1988
350,351,Old City 3D Trick Art Museum,https://media-cdn.tripadvisor.com/media/photo-s/0d/19/d0/2f/salah-satu-back-ground.jpg
351,352,GPIB Immanuel Semarang (Gereja Blenduk),https://upload.wikimedia.org/wikipedia/commons/6/6e/Exterior_of_Blenduk_Church%2C_Semarang%2C_2014-06-18.jpg
352,353,Taman Srigunting,https://www.researchgate.net/publication/363358340/figure/fig5/AS:11431281096054668@1668075408869/Community-activities-in-Taman-Srigunting-Site-plan-by-Fx-Denny-Pradana-2021-Landscape.jpg
353,354,Semarang Contemporary Art Gallery,https://lh5.googleusercontent.com/p/AF1QipMkNGZXnsmkXBL2QkinIivGAdtbuXQJwo0wt54-=s296-w296-h168-n-k-no-v1
354,355,Umbul Sidomukti,https://media-cdn.tripadvisor.com/media/photo-s/0c/12/2e/1c/kamar-ini-bisa-ditempati.jpg
355,356,Saloka Theme Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/81/38/b5/saloka-memiliki-25-wahana.jpg?w=1200&h=-1&s=1
356,357,Wisata Alam Wana Wisata Penggaron,https://ungarantimur.semarangkab.go.id/wp-content/uploads/2021/01/penggaron2.jpg
357,358,Masjid Kapal Semarang,https://genpijateng.com/wp-content/uploads/2023/03/Masjid-Kapal-Semarang-2.jpg
358,359,Taman Bunga Celosia,https://asset.kompas.com/crops/zOSein7FsVoqbQA7Cxq93couw8A=/106x0:1118x675/750x500/data/photo/2022/05/29/62936bf260742.jpg
359,360,Air Terjun Kali Pancur,https://bob.kemenparekraf.go.id/wp-content/uploads/2021/05/62393932_323041758598881_3243645117614961263_n.jpg
360,361,Wisata Kampung Krisan Clapar,https://asset.kompas.com/crop/0x25:1000x692/750x500/data/photo/2017/10/22/177046547.jpg
361,362,Danau Rawa Pening,https://media-cdn.tripadvisor.com/media/photo-s/0e/10/45/73/danau-rawa-pening-adalah.jpg
362,363,Pantai Maron,https://asset-2.tstatic.net/jateng/foto/bank/images/pantai-maron-yang-menawarkan-pamandangan-lepas-pantai-rabu-10012018_20180110_120703.jpg
363,364,Water Blaster Bukit Candi Golf,http://profile.perpus.jatengprov.go.id/asset/kcfinder/upload/files/Waterpark-Graha-Candi-Golf.jpg
364,365,Waduk Jatibarang,https://awsimages.detik.net.id/customthumb/2015/05/12/4/130214_wadukjatibarangpu.jpg?w=600&q=90
365,366,Tirto Argo Siwarak,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/dc/d0/5c/img-20170925-064720-largejpg.jpg?w=1200&h=-1&s=1
366,367,Wisata Lereng Kelir,https://humas.jatengprov.go.id/foto/1568258900967-k3_detail.png
367,368,Kampoeng Rawa,https://bob.kemenparekraf.go.id/wp-content/uploads/2021/05/152800600_776958219602811_3879698405514446395_n.jpg
368,369,Monumen Palagan Ambarawa,https://live.staticflickr.com/4004/4447677996_c5a1c34cc0_b.jpg
369,370,Benteng Pendem,https://upload.wikimedia.org/wikipedia/commons/0/0d/Tunnel_entrance%2C_Benteng_Pendem%2C_Cilacap_2015-03-21.jpg
370,371,Wisata Eling Bening,https://i.ytimg.com/vi/CEW-7k0KV44/maxresdefault.jpg
371,372,Gua Maria Kerep Ambarawa,https://media-cdn.tripadvisor.com/media/photo-s/0c/ef/8c/48/hijaunya-taman-yang-ada.jpg
372,373,Museum Kereta Ambarawa,https://upload.wikimedia.org/wikipedia/commons/0/01/%22%2Barya%2B%22_stasiun_ambarawa_museum_2023_0.jpg
373,374,Hutan Pinus Kayon,https://bob.kemenparekraf.go.id/wp-content/uploads/2021/05/81425015_1082210865451841_5105774833399756391_n.jpg
374,375,Kota Lama Semarang,https://www.researchgate.net/publication/348548046/figure/fig3/AS:980603784663043@1610805569794/Field-Survey-Routes-on-Kota-Lama-Semarang-Map-BPK2L-Semarang.png
375,376,Semarang Chinatown,https://c8.alamy.com/comp/WP3922/gate-the-the-semarang-chinatown-central-java-indonesia-WP3922.jpg
376,377,La Kana Chapel,https://media-cdn.tripadvisor.com/media/photo-s/0a/71/8a/98/la-kana-chapel-royal.jpg
377,378,Jembatan Biru Ambarawa,https://c8.alamy.com/comp/W4MPA3/rawa-pening-lake-central-java-indonesia-W4MPA3.jpg
378,379,Goa Rong,https://images.solopos.com/2021/06/Goa-Rong.jpg
379,380,Masjid Agung Ungaran,https://fastly.4sqi.net/img/general/600x600/4470221_LxNbqbj6W9Ba0HhvWOwA6fJHRGrk_QFWkYlb6H1_AME.jpg
380,381,Tugu Muda Semarang,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/1d1f9299-6eaf-4aff-a0bc-bb38d054a778/dnm61z-619fb7c5-d758-4a48-b34c-fddb1ff13106.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzFkMWY5Mjk5LTZlYWYtNGFmZi1hMGJjLWJiMzhkMDU0YTc3OFwvZG5tNjF6LTYxOWZiN2M1LWQ3NTgtNGE0OC1iMzRjLWZkZGIxZmYxMzEwNi5qcGcifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6ZmlsZS5kb3dubG9hZCJdfQ.wTCNq0C7LVv_FVerQS-Thrnb0InVTIDUr05TKTEgQhg
381,382,Kampoeng Kopi Banaran,https://media-cdn.tripadvisor.com/media/photo-s/09/da/f7/dd/img-20151224-102625-largejpg.jpg
382,383,Taman Tabanas,https://halosemarang.id/wp-content/uploads/2022/12/0da0a344-3752-4707-a082-342d1312cbd4.jpg
383,384,Kampung Tematik Jawi,https://cdn-assetd.kompas.id/xFpzqvXdeoqJjwu-W_I9bOwSxFk=/1024x683/https%3A%2F%2Fasset.kgnewsroom.com%2Fphoto%2Fpre%2F2022%2F04%2F26%2Fd55aa977-4baa-4c20-b3cf-61526f1895ce_jpg.jpg
384,385,Kampung Batik Gedong Semarang,https://fastly.4sqi.net/img/general/600x600/24090386_1VQ0ARJm0ChyxGb4faq_K4Vq0NkVa24LAEngifkT0nY.jpg
385,386,Air Terjun Semirang,https://bob.kemenparekraf.go.id/wp-content/uploads/2021/05/Air-Terjun-Semirang-Ungaran-Di-Semarang.jpg
386,387,Obyek Wisata Goa Kreo,https://cdn.idntimes.com/content-images/post/20230208/2019-02-18-0b09e45cdd55e009432899ae8ed2ff31_600x400.jpg
387,388,Watu Gunung Ungaran,https://cdn.wisata.app/diary/2bb5afe7-749f-4732-a452-3fa2523c239b_xs.jpg
388,389,Brown Canyon,https://www.fs.usda.gov/Internet/FSE_MEDIA/fseprd1058746.jpg
389,390,Durian Gardens and Tourism Education Watu Simbar,https://infomudik.semarangkota.go.id/uploads/data_lokasi/20220428083907-2022-04-28data_lokasi083904.png
390,391,Flower Farm Setiya Aji,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=785823774951863
391,392,Ekowisata Mangrove Wonorejo,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4d/3b/1d/caption.jpg?w=1200&h=900&s=1
392,393,Taman Harmoni Keputih,https://media-cdn.tripadvisor.com/media/photo-s/14/f6/20/00/taman-harmoni-bersebelahan.jpg
393,394,Air Mancur Menari,https://awsimages.detik.net.id/community/media/visual/2022/01/23/pemkot-uji-coba-jembatan-suroboyo-dilengkapi-air-mancur-menari-7_169.jpeg?w=1200
394,395,Taman Prestasi,https://cdn.idntimes.com/content-images/community/2022/01/20220108-093142-compress1-28598b7784be39d2a0e7a69c686d02c1-3a1288cdfb6f4e30e642ac8666885071_600x400.jpg
395,396,Monumen Kapal Selam,https://www.researchgate.net/publication/363775551/figure/fig2/AS:11431281122885133@1677584760913/The-neighbouring-landscape-of-Monumen-Kapal-Selam-in-Surabaya.jpg
396,397,Taman Kunang-Kunang,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/eb/b2/d4/taman-kunang-kunang.jpg?w=600&h=500&s=1
397,398,Taman Buah Surabaya,https://live.staticflickr.com/3382/4573124561_6904dfdbf5_z.jpg
398,399,Taman Pelangi,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/99/99/ed/taman-pelangi.jpg?w=1200&h=1200&s=1
399,400,Hutan Bambu Keputih,https://media-cdn.tripadvisor.com/media/photo-s/14/f6/20/00/taman-harmoni-bersebelahan.jpg
400,401,Taman Keputran,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1045542402486836
401,402,Food Junction Grand Pakuwon,https://cdn.wisata.app/diary/54742366-68da-486c-9865-51c21f9694af.jpg
402,403,Taman Barunawati,https://lh7-us.googleusercontent.com/7aAa54rdyIrdm7cNbyUnzpQW36k6ZGZaEC8R-sRsnTMQNvgT_TenaPtOhMm17Q8aLEzvlQnXQG74MYs5ZKXPFVEUqYSE687ngRdPRkegCV5Ul4K04yigFhGiUdl5Thnurh76HfKnzDuUixR1fHlxjNc
403,404,Kenjeran Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/0c/6d/c4/gerbang.jpg?w=1200&h=-1&s=1
404,405,Surabaya North Quay,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Surabaya_North_Quay_-_Tanjung_Perak_at_Night.jpg/1280px-Surabaya_North_Quay_-_Tanjung_Perak_at_Night.jpg
405,406,Kebun Bibit Wonorejo,https://sewabussurabaya.com/wp-content/uploads/2020/02/Mari-Berekreasi-dan-Belajar-Bersama-Keluarga-di-Kebun-Bibit-Wonorejo.jpg
406,407,Taman Ekspresi Dan Perpustakaan,https://static.republika.co.id/uploads/images/detailnews/150412142719-906.jpg
407,408,Kebun Binatang Surabaya,https://www.surabayazoo.co.id/dist/img/lontong.jpg
408,409,Rumah Batik,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/1f/98/af/rumah-batik.jpg?w=1200&h=1200&s=1
409,410,Ciputra Waterpark,https://lh5.googleusercontent.com/p/AF1QipOLhZaklVpv_GtfJNBo1nZvXIn9QQkN1_xThEt-=s296-w296-h168-n-k-no-v1
410,411,Masjid Muhammad Cheng Hoo,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/93/57/c2/masjid-cheng-ho.jpg?w=1200&h=1200&s=1
411,412,Masjid Nasional Al-Akbar,https://upload.wikimedia.org/wikipedia/en/thumb/9/95/Masjid_Nasional_Al-Akbar_Surabaya_2016.jpg/1200px-Masjid_Nasional_Al-Akbar_Surabaya_2016.jpg
412,413,Museum TNI AL Loka Jala Crana,https://aal.ac.id/assets/filemanager/museum/Poster_Museum_Web.jpg
413,414,Jembatan Merah,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Jembatan_Merah_Surabaya.JPG/1200px-Jembatan_Merah_Surabaya.JPG
414,415,Museum De Javasche Bank,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/De_Javasche_Bank_-_Bank_Indonesia_Museum_Surabaya_2018-11-25.jpg/800px-De_Javasche_Bank_-_Bank_Indonesia_Museum_Surabaya_2018-11-25.jpg
415,416,Keraton Surabaya,https://i.ytimg.com/vi/ROHLKQdN0ro/maxresdefault.jpg
416,417,Klenteng Sanggar Agung,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Guan_She_Yin_statue_of_Sanggar_Agung_Temple%2C_Surabaya-Indonesia.jpg/300px-Guan_She_Yin_statue_of_Sanggar_Agung_Temple%2C_Surabaya-Indonesia.jpg
417,418,Museum Sepuluh Nopember Kota Surabaya,https://sewabussurabaya.com/wp-content/uploads/2020/02/Belajar-Sejarah-dari-Para-Pahlawan-di-Museum-Sepuluh-November.jpg
418,419,Monumen Tugu Pahlawan,https://tiketwisata.surabaya.go.id/storage/tour/monumen-tugu-pahlawan_1680340884.jpeg
419,420,Surabaya Museum (Gedung Siola),https://uisi-masterpiece.sgp1.digitaloceanspaces.com/karya/2f2XOwOWqvmBdCqNT3fJP4QoTsaN7irrijX6w7V9.jpeg
420,421,Museum Kesehatan Dr. Adhyatma,https://media-cdn.tripadvisor.com/media/photo-s/0c/4c/94/a3/pemotong-tali-pusar-tradisiona.jpg
421,422,Monumen Jalesveva Jayamahe,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/56/10/2f/saya-mengambil-foto-ini.jpg?w=1200&h=-1&s=1
422,423,Patung Sura dan Buaya,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Sura_dan_Baya_statue.jpg/1200px-Sura_dan_Baya_statue.jpg
423,424,Pantai Ria Kenjeran,https://i.pinimg.com/736x/a2/44/ec/a244ecaa3781bce4c088e3f92dd17536.jpg
424,425,Waterpark Kenjeran Surabaya,https://pict-a.sindonews.net/dyn/850/pena/news/2022/05/07/704/763005/seluncuran-kolam-renang-waterpark-kenjeran-surabaya-roboh-pengunjung-jadi-korban-qej.jpg
425,426,Balai Kota Surabaya,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Balai_kota_surabaya.jpg/640px-Balai_kota_surabaya.jpg
426,427,Patung Buddha Empat Rupa,https://media-cdn.tripadvisor.com/media/photo-s/0b/c0/08/34/buddha-empat-rupa.jpg
427,428,Monumen Bambu Runcing Surabaya,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/7a/36/4a/monumen-bambu-runcing.jpg?w=1200&h=1200&s=1
428,429,House of Sampoerna,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/House_of_Sampoerna_Mei_2015.jpg/640px-House_of_Sampoerna_Mei_2015.jpg
429,430,Atlantis Land Surabaya,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/eb/8a/cf/img-20181227-121902-hdr.jpg?w=1200&h=1200&s=1
430,431,Taman Hiburan Rakyat,https://asset-2.tstatic.net/jatim/foto/bank/images/berita-thr_20180220_153226.jpg
431,432,Taman Mundu,https://fastly.4sqi.net/img/general/600x600/73758707_L-9EiQlPuczoO2Z1WQiO5zgunTh4hbgk1DIpLUZsjjw.jpg
432,433,Museum Mpu Tantular,https://media-cdn.tripadvisor.com/media/photo-s/18/59/b9/f7/museum-mpu-tantular.jpg
433,434,Taman Bungkul,https://media-cdn.tripadvisor.com/media/photo-s/09/45/a1/4a/taman-bungkul.jpg
434,435,Taman Air Mancur Menari Kenjeran,https://sewabussurabaya.com/wp-content/uploads/2020/02/air-mancur-menari.jpg
435,436,Taman Flora Bratang Surabaya,https://asset.kompas.com/crops/hEMZVtliVPty_aHi3GNF96OAK78=/177x70:715x429/750x500/data/photo/2022/12/30/63aef4257a286.png
436,437,Gereja Perawan Maria Tak Berdosa Surabaya,https://media-cdn.tripadvisor.com/media/photo-s/05/42/54/13/gereja-perawan-maria.jpg
